"","X","Y","OBJECTID","waterCompanyName","siteNameEA","siteNameWASC","permitReferenceEA","permitReferenceWaSC","activityReference","assetType","treatmentType","outletDischargeNGRoriginal","outletDischargeNGRmappedRT","walesAssetNGR","wfdWaterbodyID","wfdWaterbodyName","recievingWaterName","shellfishWater","bathingWater","totalDurationAllSpillsHrs","countedSpills","longTermAverageSpillCount","investigationTrigger","investigationTriggerFlag","edmCommissionDate","edmCommissionYear","edmNumberofYearsOperational","noFullYearsEDMData","edmOperationPercent","edmOperationReason","edmOperationAction","highSpillOperationalReview","highSpillAction","highSpillEnhancement","riversTrustErrorFlag","riversTrustComments","Eastings","Northings","Latitude","Longitude","country","localAuthority","constituencyWestminster","cabaCatchment","eaWaterMgmtArea","eaPublicFaceArea","riverBasinDistrict","sourceDB"
"8683",254231.9659,56831.5346000008,8683,"South West Water","NEWNHAM ROAD CSO","NEWNHAM ROAD_CSO_COLEBROOK","301756",301756,"A1","SO on sewer network","Not Applicable","SX5423056830","","","GB108047003640","Tory Brook","TORY BROOK VIA SWS","","",44.7,55,57.75,40,TRUE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","N/A - Ongoing investigation","N/A - Ongoing investigation","Other investigation - non-WINEP/Green Recovery",NA,NA,254230,56830,50.39323208,-4.052139208,"England","Plymouth","South West Devon","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8685",233512.2304,84920.8988000005,8685,"South West Water","NEWPORT INDUSTRIAL ESTATE CSO","NEWPORT_CSO_LAUNCESTON","301850",301850,"A1","SO on sewer network","Not Applicable","SX3351084920","","","GB108047007960","Kensey","RIVER KENSEY","","",141.64,64,103,40,TRUE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","U_INV driver - Stage 4: No cost beneficial solution",NA,NA,233510,84920,50.64012667,-4.355935328,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8688",194123.1989,50921.2325999998,8688,"South West Water","NORTH FAL STW (ST STEPHENS COOMBE)","NORTH FAL STW_SO_ST STEVENS","302298",302298,"A2","Inlet SO at WwTW","Not Applicable","SW9412050920","","","GB108048001350","Gwindra Stream","GWINDRA STREAM (S)","","",0,0,0,40,FALSE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","","","",NA,NA,194120,50920,50.32216866,-4.893593136,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8689",194123.1989,50921.2325999998,8689,"South West Water","NORTH FAL STW (ST STEPHENS COOMBE)","NORTH FAL STW_SSO_ST STEVENS","302298",302298,"A2","Storm tank at WwTW","Not Applicable","SW9412050920","","","GB108048001350","Gwindra Stream","GWINDRA STREAM (S)","","",148.7,24,34,40,FALSE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","","","",NA,NA,194120,50920,50.32216866,-4.893593136,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8690",227032.4575,76311.0271000005,8690,"South West Water","NORTH HILL WWTW","NORTH HILL STW_SO_NORTH HILL","NRA-SW-6621",NA,"A2","Inlet SO at WwTW","Not Applicable","SX2703076310","","","GB108047007670","Lower River Lynher","RIVER LYNHER","","",360.12,136,144,40,FALSE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",11,"Installation set-up/design issue","Resolved - Nov","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Stage 1c: Confirmed ""hydraulic issue""",NA,NA,227030,76310,50.56088052,-4.443479287,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8693",179893.4184,33921.2602999993,8693,"South West Water","CSO OFF PENDARVES ROAD","NORTH PARADE_CSO_FALMOUTH","303010",303010,"A1","SO on sewer network","Not Applicable","SW7989033920","","","","","PENRYN RIVER","Fal Estuary","",90.44,75,56.28571429,40,TRUE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",75,"Sensor failure / issue","Resolved - Oct","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","SOAF N/A - Proposed SFTP (overflow previously improved)",NA,NA,179890,33920,50.16435917,-5.083325582,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8694",229392.2975,87820.8319000006,8694,"South West Water","NORTH PETHERWIN WWTW","NORTH PETHERWIN STW_SO_NORTH PETHERWIN","NRA-SW-3765",NA,"A2","Inlet SO at WwTW","Not Applicable","SX2939087820","","","GB108047007981","Lower River Ottery","RIVER OTTERY","","",716.47,145,178.5,40,FALSE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Other improvements - WINEP/Green Recovery",NA,NA,229390,87820,50.6649903,-4.415484388,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8695",228292.3163,88620.8138999995,8695,"South West Water","NORTH PETHERWIN PSCSO/EO","NORTH PETHERWIN_PSCSOEO_LAUNCESTON","301623",NA,"A1","Storm discharge at pumping station","Not Applicable","SX2829088620","","","GB108047007800","Bolesbridge Water","RIVER OTTERY (S)","","",0,0,0,NA,FALSE,"Jul-22",2022,0,"<1 yr (installed 2022)",100,"","","","","",NA,NA,228290,88620,50.67185449,-4.4314059,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8696",244662.1582,57141.4706999995,8696,"South West Water","CAMELS HEAD WWTW","NORTH PROSPECT_CSO_PLYMOUTH","302613",302613,"A1","SO on sewer network","Not Applicable","SX4466057140","","","","","WESTON MILL LAKE(E)","Tamar","",1.73,2,1.285714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",96,"","","","","",NA,NA,244660,57140,50.39356549,-4.186803281,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8709",178613.4404,34221.2609999999,8709,"South West Water","ST THOMAS STREET CSO","O/S XX THOMAS ST_CSO_PENRYN","303478",303478,"A1","SO on sewer network","Not Applicable","SW7861034220","","","","","TRIB OF PENRYN RIVER(S)","Fal Estuary","",7.38,11,22.42857143,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",97,"","","","","",NA,NA,178610,34220,50.16657639,-5.101394891,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8714",245832.1391,53851.4854000006,8714,"South West Water","OCEAN COURT PUMPING STATION","OCEAN COURT SPS_PSCSOEO_PLYMOUTH","300823",300823,"A1","Storm discharge at pumping station","Not Applicable","SX4583053850","","","","","PLYMOUTH SOUND (ESTUARINE)","","",46.17,38,34.85714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,245830,53850,50.3643073,-4.16900588,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8716",246090.1417,57970.4481000006,8716,"South West Water","HAM LANE STORM TANK CSO","OFF HAM LN, HAM WOOD_CSO_PLYMOUTH","302612",302612,"A1","SO on sewer network","Not Applicable","SX4608857969","","","","","HAM BROOK(S)","Tamar","",1.9,2,2,60,FALSE,"Commissioned in 2021 - full year data expected",2021,1,"1 (installed 2021)",86,"Comms failure / issue","Resolved - Aug","","","",NA,NA,246088,57969,50.40139135,-4.167068182,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8719",203736.9292,64703.0420999993,8719,"South West Water","OLD COACH ROAD","OLD COACH RD_CSO_LANIVET","301686",NA,"A1","SO on sewer network","Not Applicable","SX0373464702","","","GB108049000030","Lanivet Stream","RIVER CAMEL (S)","Camel","",46.1,27,27,60,FALSE,"Commissioned in 2021 - full year data expected",2021,1,"1 (installed 2021)",100,"","","","","",NA,NA,203734,64702,50.44924997,-4.765902198,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8720",243292.2132,59121.4386,8720,"South West Water","OLD FERRY ROAD CSO","OLD FERRY ROAD_CSO_SALTASH","302587",302587,"A1","SO on sewer network","Not Applicable","SX4329059120","","","","","TAMAR ESTUARY(E)","Tamar","",16.51,12,6.5,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",99,"","","","","",NA,NA,243290,59120,50.4109949,-4.206889029,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8723",179733.4208,33711.2656999994,8723,"South West Water","OLD HILL PS","OLD HILL SPS_PSCSOEO_FALMOUTH","303008",303008,"A1","Storm discharge at pumping station","Not Applicable","SW7973033710","","","","","PENRYN RIVER(E)","Fal Estuary","",8.79,9,13.28571429,40,TRUE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",94,"","","","","",NA,NA,179730,33710,50.16241381,-5.085440929,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8724",179733.4208,33711.2656999994,8724,"South West Water","OLD HILL (TRESAWLE RD) CSO","OLD HILL_CSO_FALMOUTH","303009",303009,"A1","SO on sewer network","Not Applicable","SW7973033710","","","","","PENRYN RIVER(E)","Fal Estuary","",0,0,0.142857143,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",24,"Comms failure / issue","Resolved - Apr","","","",NA,NA,179730,33710,50.16241381,-5.085440929,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8725",205802.8548,67431.0402000006,8725,"South West Water","OLD JAIL COMBINED SEWER OVERFLOW","OLD JAIL_CSO_BODMIN","301827",301827,"A1","SO on sewer network","Not Applicable","SX0580067430","","","GB108049000190","Lower River Camel","BODMIN TOWN LEAT","Camel","",16.03,28,72,50,FALSE,"Commissioned in 2020 - full year data expected",2020,2,"2 (installed 2020)",67,"Power failure / issue","Resolved - Oct","N/A - Ongoing investigation","N/A - Ongoing investigation","Other investigation - WINEP/Green Recovery",NA,NA,205800,67430,50.47444278,-4.738252382,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8727",236982.2974,73851.1184,8727,"South West Water","OLD MILL PS","OLD MILL SPST_PSCSOEO_STOKE CLIMSLAND","302112",302112,"A1","Storm discharge at pumping station","Not Applicable","SX3698073850","","","GB108047007860","Lower River Tamar","ALREN STREAM","","",1.39,10,5,40,FALSE,"Commissioned in 2019 - full year data expected",2019,3,"3 (installed 2019)",100,"","","","","",NA,NA,236980,73850,50.5416378,-4.302044866,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8733",245192.1549,57481.4638,8733,"South West Water","HONDA GARAGE CSO","OPP XXX WOLSELEY RD_CSO_PLYMOUTH","302610",302610,"A1","SO on sewer network","Not Applicable","SX4519057480","","","","","WESTON MILL STREAM(E)","Tamar","",445.29,32,27.28571429,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",21,"Sensor failure / issue","Resolved - Jan","","","",NA,NA,245190,57480,50.39676086,-4.17949272,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8734",250002.1178,53511.5695999991,8734,"South West Water","ORESTON QUAY (NO 2) PUMPING STATION","ORESTON QUAY SPST_PSCSOEO_PLYMOUTH","032898/PC/01",32898,"A1","Storm discharge at pumping station","Not Applicable","SX5000053510","","","","","RIVER PLYM ESTUARY (ESTUARINE)","","PLYMOUTH HOE (EAST & WEST)",32.43,21,52.2,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"5 (installed 2017)",100,"","","N/A - Ongoing investigation","N/A - Ongoing investigation","Other investigation - non-WINEP/Green Recovery",NA,NA,250000,53510,50.36233012,-4.110282334,"England","Plymouth","South West Devon","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8737",247393.0989,57005.4486999996,8737,"South West Water","139 OUTLAND ROAD CSO","OUTLAND ROAD_CSO_PLYMOUTH","301761",NA,"A1","SO on sewer network","Not Applicable","SX4739157004","","","","","STONEHOUSE CREEK (E)","","",649.78,46,46,60,FALSE,"Commissioned in 2021 - full year data expected",2021,1,"1 (installed 2021)",79,"Telemetry or data archiving failure / issue","Resolved - Mar","N/A - Ongoing investigation","N/A - Ongoing investigation","",NA,NA,247391,57004,50.39305906,-4.148355053,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8741",192242.9751,74920.8278999999,8741,"South West Water","PADSTOW FORESHORE PUMPING STATION","PADSTOW FORESHORE SPST_PSCSOEO_PADSTOW","302974",302974,"A1","Storm discharge at pumping station","Not Applicable","SW9224074920","","","","","RIVER CAMEL ESTUARY (E)","Camel","",114.97,20,21.42857143,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,192240,74920,50.53706181,-4.933266813,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8742",192012.9737,75450.8178000003,8742,"South West Water","PADSTOW HARBOUR PUMPING STATION","PADSTOW HARBOUR SPS_PSCSOEO_PADSTOW","302973",302973,"A1","Storm discharge at pumping station","Not Applicable","SW9201075450","","","","","CAMEL ESTUARY (E)","Camel","ROCK BEACH",12.11,2,4.714285714,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,192010,75450,50.54174003,-4.936803889,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8744",206623.0125,50881.4034000002,8744,"South West Water","PAR SEWAGE TREATMENT WORKS","PAR STW_SSO_ST AUSTELL","031299/SS/01",NA,"A2","Storm tank at WwTW","Not Applicable","SX0662050880","","","","","(C) ST AUSTELL BAY","","SHORTHORN BEACH",42.34,8,11.14285714,40,TRUE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,206620,50880,50.32604525,-4.718186911,"England","Cornwall","St Austell and Newquay","","","","","EA"
"8745",246222.1258,54411.4875000007,8745,"South West Water","PARADISE ROAD (GRAVEYARD) CSO","PARADISE RD GRAVEYARD_CSO_PLYMOUTH","301758",301758,"A1","SO on sewer network","Not Applicable","SX4622054410","","","","","STONEHOUSE CREEK VIA SWS (EST)","","",74.27,54,49.33333333,40,TRUE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",54,"Sensor failure / issue","Resolved - Jun","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Stage 1c: Confirmed ""hydraulic issue""",NA,NA,246220,54410,50.36944202,-4.163755544,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8754",182553.4115,45131.1035999991,8754,"South West Water","PAULS TERRACE CSO","PAULS TERRACE_CSO_TRURO","302676",302676,"A1","SO on sewer network","Not Applicable","SW8255045130","","","GB108048002330","Lower River Allen (Fal)","RIVER ALLEN","Fal Estuary","",2.27,7,9.857142857,40,TRUE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",52,"Comms failure / issue","Resolved - May","","","",NA,NA,182550,45130,50.26601509,-5.052559723,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8759",220142.7422,54881.4308000002,8759,"South West Water","PELYNT WASTEWATER TREATMENT WORKS","PELYNT STW_SSO_PELYNT","NRA-SW-4009",NA,"A2","Storm tank at WwTW","Not Applicable","SX2014054880","","","GB108048001980","Polperro River","TRIBUTARY OF RIVER POL","","",1464.43,87,104.5,50,TRUE,"Commissioned in 2020 - full year data expected",2020,2,"2 (installed 2020)",100,"","","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Other improvements - WINEP/Green Recovery",NA,NA,220140,54880,50.36626707,-4.530355945,"England","Cornwall","South East Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8760",173663.5966,28861.1659999993,8760,"South West Water","PENBOTHIDNO CSO","PENBOTHIDNO ESTATE_CSO_CONSTANTINE","302789",302789,"A1","SO on sewer network","Not Applicable","SW7366028860","","","GB108048001870","Lestraines River","POLWHEVERAL STREAM(S)","Helford","",0.68,4,6.714285714,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,173660,28860,50.11657436,-5.16741357,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8761",178943.4711,30581.2754999995,8761,"South West Water","PENNANCE MILL TIDAL TANKS CSO","PENNANCE MILL_CSO_FALMOUTH","302305",NA,"A1","SO on sewer network","Not Applicable","SW7894030580","","","","","MAENPORTH STREAM(S)","","MAENPORTH BEACH",NA,NA,NA,NA,FALSE,"#N/A",NA,NA,"#N/A",NA,"No longer operational as an overflow - permit revoked or to be revoked","Overflow no longer spilling to environment - from Jan","","","",NA,NA,178940,30580,50.1340109,-5.094668676,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8763",246222.1258,54411.4875000007,8763,"South West Water","PENNYCOMEQUICK HILL CSO","PENNYCOMEQUICK HILL_CSO_PLYMOUTH","303406",303406,"A1","SO on sewer network","Not Applicable","SX4622054410","","","","","STONE HOUSE CREEK VIA SWS","","",0.29,2,2.833333333,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",92,"","","","","",NA,NA,246220,54410,50.36944202,-4.163755544,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8764",246222.1258,54411.4875000007,8764,"South West Water","PENNYCOMEQUICK ROUNDABOUT CSO","PENNYCOMEQUICK ROUNDABOUT_CSO_PLYMOUTH","301717",301717,"A1","SO on sewer network","Not Applicable","SX4622054410","","","","","PLYMOUTH SOUND VIA SWS","","",3.18,4,3.714285714,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,246220,54410,50.36944202,-4.163755544,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"8766",163043.6081,39060.9301999994,8766,"South West Water","MILL ROAD PSCSO/EO","PENPONDS SPS_PSCSOEO_CAMBORNE","301602",NA,"A1","Storm discharge at pumping station","Not Applicable","SW6304039060","","","GB108049000560","Roseworthy Stream","RED RIVER (S)","","",37.53,13,13,NA,FALSE,"Jun-22",2022,0,"<1 yr (installed 2022)",100,"","","","","",NA,NA,163040,39060,50.20400997,-5.322057215,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
